#,Customer/Vendor Code,Customer/Vendor Name,Export/Import,PD/CHA,BP Reference No.,Posting Date,Due Date,Document Date,Internal Number,Document Number,E/IR,ER/IR No,Membership Number,Previous Receipt No,Shipper Address,Tracking Number,Order Number,Pay to,NoP,Gross Comm. UOM,Gross Wt,U_NWeight,Net Comm. UOM,IEC No,PD Account,MAWB No,HAWB No,Shipment Type,Document Total,Document Currency,ExporterCode,ExporterName,CHA No,CHB Nm-PD,CHB Cd-PD,Item/Service Description,Row Total,AddSerChrg,Weight,Value,Commodity,NetWt,Total Tax,Rounding Diff. Amount,Taxable Amt,Control Account,CGST Amt @ 9%,SGST Amt @ 9%,IGST Amt @ 18%,SacCode,Irn Number,Receipt No,Cheque No
3034,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,23/05/2023,22/06/2023,23/05/2023,3029605,276046,ER No,12023,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1221334,R1-JE9010B,1,Kgs,0.85,,CARAT,AAQFN4016M,PD-0579,02345464882,1607,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,108257.62,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,4.860000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,c1205fc4ac768cc10205ef3cd99724eb94ee82eea0de04a8e84f349d255410fa,252793,
3150,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,20/04/2023,20/05/2023,20/04/2023,2872613,259063,ER No,8052,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9423587,R1-JE9010B,3,Kgs,7.57,,CARAT,AAQFN4016M,PD-0579,12553808370,2817,NORMAL,1392,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1180,0,0,6215013.68,CUT AND POLISHED DIAMOND,155.540000 CARAT,212.4,-0.4,1180,1040201014,106.2,106.2,0,996719,5cb498d0f0fe385301d07152e5dc754c2bbe78fd62b0e072493ab846f12615c8,251198,
3196,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,02/05/2023,01/06/2023,02/05/2023,2975189,265028,ER No,449,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9701734,R1-JE9010B,4,Kgs,11.09,,CARAT,AAQFN4016M,PD-0579,72470267061,99013744951,NORMAL,1770,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1500,0,0,15335004.61,CUT AND POLISHED DIAMOND,335.000000 CARAT,270,0,1500,1040201014,135,135,0,996719,6de518574b5cd210b36c2d9de629c2db812dad504747d09220408732e3248ab6,251687,
3207,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,01/07/2023,31/07/2023,01/07/2023,3201533,294665,ER No,242,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2137656,R1-JE9010B,1,Kgs,0.55,,CARAT,AAQFN4016M,PD-0579,02346256641,IPS/K002864,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,8363.08,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,0.680000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,b23303cd1fc8b68bd32f9ed0c365f96ddb06c0194500d5316755fc0cdabd8f47,253685,
3215,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,20/07/2023,19/08/2023,20/07/2023,3269477,303516,ER No,7745,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2557951,R1-JE9010B,1,Kgs,2.42,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346255646,IPS/K003425,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,1571490.36,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","115.460000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,5038e2bc8d313829e688151758b8271e48ee33e17db86039085cfd7f8c0bb30a,254396,
3268,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,27/04/2023,27/05/2023,27/04/2023,2884442,263115,ER No,11200,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9583354,R1-JE9010B,3,Kgs,7.25,,CARAT,AAQFN4016M,PD-0579,12553808414,99013744229,NORMAL,1440,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1220,0,0,8489995.15,CUT AND POLISHED DIAMOND,130.800000 CARAT,219.6,0.4,1220,1040201014,109.8,109.8,0,996719,1fa9d7270157ff9e62e39e574ee7f86f71bebecf3c61359072da758ca1cd8abf,251338,
3325,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,16/08/2023,15/09/2023,16/08/2023,3390011,315886,ER No,5833,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3215691,R1-JE9010B,1,Kgs,0.63,,CARAT,AAQFN4016M,PD-0579,02346928383,4221,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,104514.83,CUT AND POLISHED DIAMOND,5.060000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,0af4d4c4975903d1a406067d1b8fda73884060d6acf55bea56596679d3046ed1,,
3382,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,22/05/2023,21/06/2023,22/05/2023,3021944,275214,ER No,11209,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1189354,R1-JE9010B,1,Kgs,3.22,,CARAT,AAQFN4016M,PD-0579,02345464871,IPS/K001562,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,2725373.46,CUT AND POLISHED DIAMOND,56.770000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,fe7fe11d4c6f71733d396bec6179a57eae2dfd58c3235cc50499bc41d12ab694,252793,
3451,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,16/05/2023,15/06/2023,16/05/2023,3003840,271852,ER No,8612,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1047010,R1-JE9010B,3,Kgs,7.73,,CARAT,AAQFN4016M,PD-0579,12553808705,7705,NORMAL,1770,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1500,0,0,14540013.1,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,153.130000 CARAT,270,0,1500,1040201014,135,135,0,996719,4d3b98adde3dccd15b4a4cacec238fac5febd5126f6f162700aae1bed383e6de,252793,
3546,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,02/08/2023,01/09/2023,02/08/2023,3347631,309894,ER No,886,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2905454,R1-JE9010B,1,Kgs,2.68,,CARAT,AAQFN4016M,PD-0579,02346739965,IPS/K003825,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,2706425.61,CUT AND POLISHED DIAMOND,69.500000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,d1c9d5da24150a7e75e9858552620fa7bd0b9cdff1600dccda507a606f3e58a2,254541,
3641,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,30/05/2023,29/06/2023,30/05/2023,3078776,278987,IR No,298829,M5112,,"BW3010,BHARAT DIAMOND,BOURSE, BANDRA KURLA COMPLEX, , BANDRA EAST,,MUMBAI-400051 Maharashtra India",,6157638,R1-JE9010B,1,Kgs,0.5,,"CARAT,CARAT",AAQFN4016M,PD-0579,72471011695,11015339431,RE-IMPORT,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,4530643,"LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,CUT AND POLISHED DIAMOND","61.630000 CARAT,CARAT",142.2,-0.2,790,1040201014,71.1,71.1,0,996719,58c844045c6e1a54de3f276c20822539c894d860a7e84971451f2e9fc0adb81f,252793,
3652,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,25/08/2023,24/09/2023,25/08/2023,3441803,321165,ER No,10666,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3456790,R1-JE9010B,3,Kgs,7.87,,CARAT,AAQFN4016M,PD-0579,72472111826,5995,NORMAL,979,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,830,0,0,7053445.79,CUT AND POLISHED DIAMOND,144.980000 CARAT,149.4,-0.4,830,1040201014,74.7,74.7,0,996719,f04b66fb9d7d29eb13409362f9e4c328ee273b9563a906f8dbb6791d274ecdc4,255050,
3682,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,30/06/2023,30/07/2023,30/06/2023,3193353,294217,ER No,12093,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2123440,R1-JE9010B,1,Kgs,2.44,,CARAT,AAQFN4016M,PD-0579,02346111494,IPS/K002838,NORMAL,979,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,830,0,0,5218355.75,CUT AND POLISHED DIAMOND,30.650000 CARAT,149.4,-0.4,830,1040201014,74.7,74.7,0,996719,ade8260c7952da45837a7426b179a7c735a6556aa16d242071b48a1f1bd89e32,253228,
3756,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,23/05/2023,22/06/2023,23/05/2023,3029411,275861,ER No,11868,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1219781,R1-JE9010B,1,Kgs,3.05,,CARAT,AAQFN4016M,PD-0579,02345464882,IPS/K001596,NORMAL,979,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,830,0,0,5441463.83,CUT AND POLISHED DIAMOND,47.810000 CARAT,149.4,-0.4,830,1040201014,74.7,74.7,0,996719,4e19de0a1ad5757b46f2d43ed22c2cb148b95754a6250b442687a9f64ce80c6d,252793,
3813,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,26/06/2023,26/07/2023,26/06/2023,3157287,292196,ER No,10381,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2013707,R1-JE9010B,1,Kgs,3,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346111435,2695,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,3539306.33,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","99.120000 CARAT,CARAT",142.2,-0.2,790,1040201014,71.1,71.1,0,996719,4519aa2c55b1e1e5ffe9e7fbfae63f85ab0c6987870d66fca96877e17763953e,252795,
3930,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,14/06/2023,14/07/2023,14/06/2023,3103804,285973,ER No,4975,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1738929,R1-JE9010B,1,Kgs,2.33,,CARAT,AAQFN4016M,PD-0579,02345892453,IPS/K002283,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,2420372.1,CUT AND POLISHED DIAMOND,63.710000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,30b7b0988bb2aedf7d5f52542bf53e0127f0f4f1116316a17696edd0a48cb2dc,252795,
4413,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,22/07/2023,21/08/2023,22/07/2023,3274947,305197,ER No,9387,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2626631,R1-JE9010B,1,Kgs,0.79,,"CARAT,CARAT",AAQFN4016M,PD-0579,17682406170,99013759960,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,675999.05,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","31.660000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,366a5300648452cd59c86bd7c6761e20b3012d00fa491ed8669a652185b80c60,254396,
4425,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,18/05/2023,17/06/2023,18/05/2023,3005929,272906,ER No,9696,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1103299,R1-JE9010B,3,Kgs,7.71,,CARAT,AAQFN4016M,PD-0579,12553808720,8244,NORMAL,1440,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1220,0,0,8181987.08,CUT AND POLISHED DIAMOND,182.680000 CARAT,219.6,0.4,1220,1040201014,109.8,109.8,0,996719,93b04709189a75b734f1d07864b35e79a0f29d6d59ce00127a1a04b4501a0b98,252793,
4437,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,03/08/2023,02/09/2023,03/08/2023,3350331,310592,ER No,1479,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2932208,R1-JE9010B,3,Kgs,7.16,,"CARAT,CARAT",AAQFN4016M,PD-0579,07461630531,,NORMAL,1121,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,950,0,0,9945503.13,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","229.040000 CARAT,CARAT",171,0,950,1040201014,85.5,85.5,0,996719,3170c1181ed9cc89485a5eb0dce9c49c22a92f68c324003474f4f1a7e5a8cf39,254541,
4559,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,19/08/2023,18/09/2023,19/08/2023,3399772,318099,ER No,7948,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3294722,R1-JE9010B,1,Kgs,0.719,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346928442,IPS/K004355,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,43538.35,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","10.220000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,920d99ba09e7a0b0297b1e4d7e11391f8c77b771b0a4f48dede26051818d3aad,,
4588,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,06/06/2023,06/07/2023,06/06/2023,3088799,282187,ER No,1665,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1559502,R1-JE9010B,1,Kgs,0.93,,CARAT,AAQFN4016M,PD-0579,02345801976,2050,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,4480351.68,CUT AND POLISHED DIAMOND,6.640000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,9ecae7afe91e08930d2b9b6b00e79ab1fb4f80f49be7cfdf90e7cc0496392df0,252795,
4589,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,25/04/2023,25/05/2023,25/04/2023,2881450,261736,ER No,10122,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9532307,R1-JE9010B,1,Kgs,2.46,,CARAT,AAQFN4016M,PD-0579,16055928095,3742,NORMAL,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,3530000.63,CUT AND POLISHED DIAMOND,61.160000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,0b3f93474f1c7bfa8b099edc97fa536be4ecb4b3f0eb761a170472c6c0a6e3ba,251338,
4751,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,13/07/2023,12/08/2023,13/07/2023,3253033,300375,ER No,5056,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2396377,R1-JE9010B,1,Kgs,0.72,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346255510,IPS/K003214,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,99457.95,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","9.400000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,e6ae996420145bf32cb03123bf9dcfb58787b278831504fed9dfcbe806d32849,254396,
4826,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,17/06/2023,17/07/2023,17/06/2023,3111141,287889,ER No,6614,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1812785,R1-JE9010B,1,Kgs,1.66,,CARAT,AAQFN4016M,PD-0579,02345892512,IPS/K002414,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,1508370.55,CUT AND POLISHED DIAMOND,25.940000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,fc44d1908028a6abb49c5dc97a6f1ccebc81f22f71f7e2fe560bfd408a4f5107,252795,
4890,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,20/06/2023,20/07/2023,20/06/2023,3117945,288874,IR No,300144,M5112,,"GW7011,""BANDRA KURLA COMPLEX, BANDRA EAST"",G,Mumbai-400051 Maharashtra India",,6444138,R1-JE9010B,1,Kgs,0.65,,CARAT,AAQFN4016M,PD-0579,12554942193,7887488,RE-IMPORT,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,1452719,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,6.050000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,178a1f4a15aa3f094e4ac997a402d438b9670942d8de8ec71fee688e4f9c6ed1,252795,
4922,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,06/04/2023,06/05/2023,06/04/2023,2839287,252146,ER No,2263,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9113192,R1-JE9010B,2,Kgs,4.94,,CARAT,AAQFN4016M,PD-0579,72470244650,40301,NORMAL,1487,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1260,0,0,9148997.98,CUT AND POLISHED DIAMOND,148.730000 CARAT,226.8,0.2,1260,1040201014,113.4,113.4,0,996719,cd7b0141d134e7bf5e149c9210ebbf26dff02eb06349a83025341a8e418db606,250860,
4962,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,14/07/2023,13/08/2023,14/07/2023,3255490,300949,ER No,5646,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2449723,R1-JE9010B,1,Kgs,0.54,,CARAT,AAQFN4016M,PD-0579,02346255565,IPS/K003279,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,46282.52,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,3.870000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,1d6e7391dc85135b7969048c3e38d012966e843709d4324cf590637038bc47af,254396,
5061,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,08/06/2023,08/07/2023,08/06/2023,3090918,283311,ER No,2556,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1608277,R1-JE9010B,1,Kgs,1.14,,CARAT,AAQFN4016M,PD-0579,16055930685,1880,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,912003.22,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,31.890000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,6eaa9b742b6b489eb76d97169e7468b9e06dd7b879390fc9ee528bca1b2e8ac9,252795,
5067,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,22/08/2023,21/09/2023,22/08/2023,3412208,318919,IR No,304402,M5112,,",MAKWANA ROAD ANDHERI EAST,FLR APURVA IND. ESTATE,MUMBAI-400059 Maharashtra India",,7436962,R1-JE9010B,1,Kgs,1.25,,CARAT,AAQFN4016M,PD-0579,12556337886,7888428,RE-IMPORT,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,179307,CUT AND POLISHED DIAMOND,10.900000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,5a0d503e612a2a158e2a792de52e3d94c2fb33f1a0ca8b5b77030c26eee08c69,255050,
5089,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,19/06/2023,19/07/2023,19/06/2023,3115625,288532,ER No,7123,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1839890,R1-JE9010B,1,Kgs,1.87,,CARAT,AAQFN4016M,PD-0579,16058727082,3919,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,1759998.21,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,41.370000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,113642fcd3daaf1e906536ccc7bbca330720bb66f8a1598c4e5061add6e9d400,252795,
5128,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,15/04/2023,15/05/2023,15/04/2023,2864662,256567,ER No,5397,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9303915,R1-JE9010B,1,Kgs,0.84,,CARAT,AAQFN4016M,PD-0579,02344721342,0396,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,83337.55,LAB. GROWN CPD,3.680000 CARAT,198,0,1100,1040201014,99,99,0,996719,6d1c96cbfa7824ac99b2f81942160d84929ee67b3dca0770e4e3626189236c13,250919,
5275,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,03/07/2023,02/08/2023,03/07/2023,3218323,295270,ER No,708,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2184359,R1-JE9010B,3,Kgs,10.91,,"CARAT,CARAT",AAQFN4016M,PD-0579,12554761932,99013756390,NORMAL,1310,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1110,0,0,14446999.91,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","539.480000 CARAT,CARAT",199.8,0.2,1110,1040201014,99.9,99.9,0,996719,735112bb7f36c6eb392038912ec5c2517d20b84d92f1ade941ae9198407a4e6f,253685,
5305,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,02/06/2023,02/07/2023,02/06/2023,3082367,280745,ER No,586,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1479346,R1-JE9010B,1,Kgs,2.54,,CARAT,AAQFN4016M,PD-0579,02345801910,IPS/K001963,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,2595389.64,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,40.350000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,2dac33c4151ead75cf5dd1257149742698a7e3b84f2e4d5b409e54ed54e59f70,252795,
5321,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,09/06/2023,09/07/2023,09/06/2023,3092061,284001,ER No,3289,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1639845,R1-JE9010B,6,Kgs,18.25,,CARAT,AAQFN4016M,PD-0579,72471129936,99013752106,NORMAL,1923,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1630,0,0,26750021.19,CUT AND POLISHED DIAMOND,682.330000 CARAT,293.4,-0.4,1630,1040201014,146.7,146.7,0,996719,7dde3f7c80b04ff38b415905fad07c302c64375182ee212f9c9ae0ab8c838b71,252795,
5581,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,26/08/2023,25/09/2023,26/08/2023,3450522,321557,ER No,10962,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3481131,R1-JE9010B,1,Kgs,1.53,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346922525,4563,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,3582903.18,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","44.600000 CARAT,CARAT",142.2,-0.2,790,1040201014,71.1,71.1,0,996719,12da7d3b9b0e5e21473fd8611a52a8333ddacc23b0f01d605847b6368b4cb524,255050,
