BVC Bill Date,BVC Bill No.,Our Invoice No.,Shipping Bill No/BOE NO,OUR INVOICE VALUE,BACK TO TOWN SURCHARGE,AMENDMENT FACILITAION FEE,ONLINE FILING & E-SANCHIT SERVICE FEE,MISCALLENEOUS CHARGES,CONSOLIDATED AGENCY CHARGES,TAXTYPE,CGST,SGST,Total Tax,Round off,Total Amount
10/22/2022,2723BKCEXP046951,IN-GB20221019049,4932758,916.14,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/22/2022,2723BKCEXP046952,IN-NL20221020026,4954393,35544.07,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/22/2022,2723BKCEXP046953,IN-NL20221020045,4957907,622.23,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/22/2022,2723BKCEXP046954,IN-AE20221018073,4890582,2879.7,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/22/2022,2723BKCEXP047014,IN-GB20221020024,4955999,1849.33,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/27/2022,2723BKCEXP047365,IN-AU20221021076,4987131,31293.79,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/27/2022,2723BKCEXP047366,IN-AE20221020057,4969804,8939.71,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047886,IN-AU20221021023,5012629,27574.56,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047891,IN-GB20221021108,5012612,2741.71,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047895,IN-GB20221021018,5006963,3669.64,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047900,IN-NL20221021019,5006718,48750.93,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047903,IN-NL20221021110,5006228,2151.97,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047906,IN-NL20221021089,4992266,12031.98,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047910,IN-GB20221021078,4988826,1841.75,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047914,IN-US20221020074,4989371,270408.88,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047918,IN-GB20221020106,4990268,70210.7,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047921,IN-GB20221019083,4956571,148015.96,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047927,IN-AE20221021090,4992595,18890.2,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047931,IN-HK20221021020,5011317,9161.62,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047935,IN-HK20221022040,5015544,8898.58,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047937,IN-NL20221022046,5019891,3543.04,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP047945,EXP/27/2022-23,4960289,236767.17,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP048114,IN-AU20221022051,5020683,18007.73,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP048283,IN-NL20221022054,5021396,3607.99,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/29/2022,2723BKCEXP048284,IN-GB20221022056,5025727,174.44,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/31/2022,2723BKCEXP048744,IN-AU20220221002,4573377,11437.03,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/04/2022,2723BKCEXP048903,IN-GB20221101068,5196009,93546.66,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/04/2022,2723BKCEXP048904,IN-AU20221102013,5188705,98086.4,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/04/2022,2723BKCEXP048905,IN-NL20221102018,5191687,40021.36,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/04/2022,2723BKCEXP048907,IN-US20221101018,5194625,101305.25,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/04/2022,2723BKCEXP049081,IN-AU20221031033,5164683,93280.35,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/04/2022,2723BKCEXP049082,IN-NL20221101054,5165231,48266.46,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/04/2022,2723BKCEXP049084,IN-GB20221031056,5170545,45022.39,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/04/2022,2723BKCEXP049086,IN-US20221101035,5170614,95077.31,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/05/2022,2723BKCEXP049155,IN-GB20221022106,5045386,83594.61,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/05/2022,2723BKCEXP049156,IN-US20221022092,5045357,157459.23,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049301,IN-GB20221102045,5219857,97190.55,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049362,IN-US20221102044,5219841,161014.22,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049363,IN-AU20221103035,5213910,106221.47,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049365,IN-HK20221103036,5213353,5221.69,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049369,IN-AE20221103045,5233269,1718.22,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049370,IN-AE20221103035,5232413,15138.12,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049371,IN-NL20221104070,5246206,129.03,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049373,IN-NL20221104065,5245394,15414.68,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049375,IN-NL20221104057,5240391,42984.16,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049397,IN-NL20221103065,5220841,22748.91,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049398,IN-GB20221103045,5215864,3753.92,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/07/2022,2723BKCEXP049399,IN-NL20221103068,5219838,48598.28,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/09/2022,2723BKCEXP049492,IN-GB20221104047,5245005,36752.26,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/09/2022,2723BKCEXP049525,IN-US20221103069,5244998,283830.78,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/09/2022,2723BKCEXP049528,IN-AU20221104095,5264021,62588.58,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/09/2022,2723BKCEXP049531,IN-AU20221104106,5264690,52294.74,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/10/2022,2723BKCEXP049851,IN-AU20221107018,5295319,40851.2,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/10/2022,2723BKCEXP049852,IN-AU20221107034,5289626,42581.2,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/10/2022,2723BKCEXP049853,IN-HK20221107016,5292684,7467.88,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/10/2022,2723BKCEXP049854,IN-GB20221105093,5297818,221368.74,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/10/2022,2723BKCEXP049855,IN-AE20221105094,5289331,18091.99,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/10/2022,2723BKCEXP049856,IN-US20221105095,5297375,207989.31,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/10/2022,2723BKCEXP049857,IN-GB20221105031,5269488,1102.97,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/10/2022,2723BKCEXP049863,IN-NL20221107027,5291821,32563.05,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/10/2022,2723BKCEXP049864,IN-NL20221104099,5264975,23211.39,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/10/2022,2723BKCEXP049865,IN-NL20221105026,5266883,12086.07,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/11/2022,2723BKCEXP050091,IN-NL20221108110,5333026,43595.45,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/11/2022,2723BKCEXP050092,IN-NL20221109026,5334887,15130.16,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/11/2022,2723BKCEXP050093,IN-US20221108097,5342505,472472.2,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/11/2022,2723BKCEXP050094,IN-AU20221109024,5335156,87987.72,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/11/2022,2723BKCEXP050095,IN-AE20221108098,5332745,7414.84,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/14/2022,2723BKCEXP050205,IN-GB20221109041,5369317,183008.39,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/14/2022,2723BKCEXP050208,IN-GB20221110095,5369525,4671.89,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/14/2022,2723BKCEXP050210,IN-NL20221110084,5362705,32705.76,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/14/2022,2723BKCEXP050212,IN-US20221110079,5365796,7829.95,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/15/2022,2723BKCEXP050519,IN-NL20221111038,5392752,2421.35,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/15/2022,2723BKCEXP050522,IN-NL20221111036,5390912,26633.37,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/15/2022,2723BKCEXP050526,IN-AU20221111041,5394837,1091.98,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/15/2022,2723BKCEXP050528,IN-AU20221111030,5388204,30668.68,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/15/2022,2723BKCEXP050529,IN-GB20221108155,5342590,382028.42,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/16/2022,2723BKCEXP050657,IN-AE20221111039,5393937,9346.95,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/16/2022,2723BKCEXP050675,IN-GB20221114066,5438188,4857.97,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/16/2022,2723BKCEXP050676,IN-NL20221112097,5433193,55626.34,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/16/2022,2723BKCEXP050677,IN-GB20221111001,5396926,128341.72,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/16/2022,2723BKCEXP050678,IN-AU20221110082,5363390,27875.05,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/16/2022,2723BKCEXP050681,IN-HK20221110093,5377912,3694.35,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/16/2022,2723BKCEXP050683,IN-AE20221111024,5388050,7943.16,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/16/2022,2723BKCEXP050684,IN-US20221110080,5397041,325687,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/17/2022,2723BKCEXP051171,IN-GB20221114058,5471209,118943.81,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/17/2022,2723BKCEXP051193,IN-US20221112074,5442923,218461.14,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/17/2022,2723BKCEXP051195,IN-GB20221114050,5442447,173637.65,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/17/2022,2723BKCEXP051197,IN-AU20221114060,5434779,74844.26,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/17/2022,2723BKCEXP051198,IN-AU20221115066,5461302,59688.34,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/17/2022,2723BKCEXP051200,IN-NL20221115076,5463623,24809.23,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/18/2022,2723BKCEXP051684,IN-NL20221116059,5488817,19073.58,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/18/2022,2723BKCEXP051686,IN-GB20221116064,5488481,1161.29,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/18/2022,2723BKCEXP051689,IN-AU20221116053,5486268,38308.17,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/18/2022,2723BKCEXP051691,IN-HK20221116060,5488658,15311.47,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/19/2022,2723BKCEXP051757,IN-GB20221117053,5522570,54480.54,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/19/2022,2723BKCEXP051764,IN-GB20221115092,5489351,143813.16,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/19/2022,2723BKCEXP051767,IN-US20221114036,5472187,141349.33,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/19/2022,2723BKCEXP051769,IN-NL20221117072,5519223,38512.8,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/19/2022,2723BKCEXP051771,IN-AU20221116071,5489146,1499.33,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/19/2022,2723BKCEXP051774,IN-AU20221117051,5514716,44727.44,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/19/2022,2723BKCEXP051776,IN-GB20221116047,5522289,99759.07,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/21/2022,2723BKCEXP052081,IN-US20221115070,5489145,105988.11,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/21/2022,2723BKCEXP052131,IN-NL20221118094,5542966,35850.32,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/22/2022,2723BKCEXP052185,IN-GB20221117001,5545375,61334.81,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/22/2022,2723BKCEXP052187,IN-US20221117087,5548920,272886.01,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/22/2022,2723BKCEXP052188,IN-AU20221117085,5545312,80476.34,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/22/2022,2723BKCEXP052190,IN-AE20221118128,5563441,8149.68,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/22/2022,2723BKCEXP052191,IN-AE20221118056,5549482,1166.48,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/22/2022,2723BKCEXP052193,IN-AE20221118095,5546787,10512,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052415,IN-HK20221118110,5556736,11376.74,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052416,IN-GB20221117089,5548564,152887.07,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052464,IN-NL20221118113,5569698,5873.55,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052466,IN-NL20221118097,5548122,753.74,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052468,IN-AU20221121009,5597829,503.5,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052470,IN-AU20221118139,5569609,51441.01,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052472,IN-GB20221121009,5599983,3433.15,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052485,IN-NL20221119053,5586185,21685.4,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052486,IN-NL20221121010,5601268,7777.23,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052487,IN-NL20221119045,5574040,47200.92,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052489,IN-GB20221119005,5569916,6220.21,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/23/2022,2723BKCEXP052492,IN-US20221118116,5569687,3209.34,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/24/2022,2723BKCEXP052780,IN-GB20221121102,5625179,79141.3,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/24/2022,2723BKCEXP052783,IN-US20221121101,5625882,154654.68,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/25/2022,2723BKCEXP053257,IN-NL20221123039,5651903,38466.84,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/25/2022,2723BKCEXP053261,IN-AU20221123029,5650251,18654.54,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/25/2022,2723BKCEXP053263,IN-HK20221122038,5641326,11403.03,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/26/2022,2723BKCEXP053425,IN-AU20221124048,5682766,18408.56,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/26/2022,2723BKCEXP053432,IN-NL20221123102,5678024,46686.73,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053714,IN-GB20221124059,5686548,2935.24,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053715,IN-AU20221125027,5711921,19554.99,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053716,IN-NL20221125037,5713526,14522.47,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053717,IN-NL20221125022,5709398,2398.48,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053722,IN-GB20221125042,5714248,1012.06,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053723,IN-AE20221125053,5715026,773.68,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053769,IN-GB20221122023,5625166,1066.02,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053772,IN-AU20221122014,5623265,25161.94,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053774,IN-US20221121051,5603733,158284.3,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053777,IN-GB20221119108,5605681,169327.87,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053797,IN-NL20221122021,5624947,53525.3,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053837,IN-GB20221122090,5658471,106267.04,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/28/2022,2723BKCEXP053839,IN-US20221122051,5658436,121443.43,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/29/2022,2723BKCEXP054169,IN-GB20221123096,5685722,88974.85,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/29/2022,2723BKCEXP054179,IN-AU20221125071,5734722,25018.08,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/29/2022,2723BKCEXP054181,IN-HK20221125057,5722279,26112.92,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/29/2022,2723BKCEXP054182,IN-AE20221126001,5736104,15241.81,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/29/2022,2723BKCEXP054183,IN-US20221124019,5713898,250419.49,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/29/2022,2723BKCEXP054185,IN-GB20221124020,5713674,51237,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/30/2022,2723BKCEXP054454,IN-AU20221128017,5759775,17194.89,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/30/2022,2723BKCEXP054456,IN-AE20221128029,5766716,5019.54,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/30/2022,2723BKCEXP054478,IN-GB20221126007,5738078,610.69,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/30/2022,2723BKCEXP054481,IN-NL20221126004,5736332,4061.22,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/30/2022,2723BKCEXP054485,IN-NL20221125064,5735057,40379.35,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/30/2022,2723BKCEXP054489,IN-NL20221128028,5762758,19122.08,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/30/2022,2723BKCEXP054868,IN-NL20221128031,5769000,1582.76,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/30/2022,2723BKCEXP054871,IN-NL20221129159,5790284,8567.51,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/30/2022,2723BKCEXP054874,IN-GB20221126058,5771040,181354.3,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
11/30/2022,2723BKCEXP054877,IN-AU20221129151,5788316,22623.73,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055359,IN-US20221129215,5826176,183339.86,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055361,IN-AU20221201092,5852452,17573.91,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055365,IN-NL20221202048,5876628,40949.7,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055369,IN-NL20221202052,5881749,2251.39,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055371,IN-GB20221201104,5856494,1662.85,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055374,IN-NL20221201076,5849212,49300.6,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055377,IN-NL20221201081,5850055,50658.35,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055380,IN-AU20221202057,5880235,14726.21,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055406,IN-HK20221130071,5823719,3489.75,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055408,IN-AU20221130063,5822106,30233.41,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055409,IN-NL20221129178,5796632,4883,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055410,IN-GB20221129161,5795513,1603.04,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055411,IN-NL20221130058,5816731,32830.96,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055412,IN-US20221128086,5796611,131298.7,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055413,IN-US20221126011,5768637,162783.75,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055414,IN-GB20221128093,5796314,49580.44,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/05/2022,2723BKCEXP055556,IN-AU20221121012,5596500,32212.88,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/07/2022,2723BKCEXP055817,IN-GB20221129223,5825992,97282.49,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/08/2022,2723BKCEXP056048,IN-GB20221206133,5958962,2501.34,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/08/2022,2723BKCEXP056049,IN-NL20221205030,5928464,20416.98,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/08/2022,2723BKCEXP056050,IN-AU20221206130,5956623,49762.75,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/08/2022,2723BKCEXP056053,IN-AE20221206119,5953428,19167.45,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/08/2022,2723BKCEXP056283,IN-NL20221130061,5821443,4686.52,0,300,300,0,1500,CGST & SGST,189,189,378,0,2478
12/08/2022,2723BKCEXP056284,IN-GB20221128054,5770598,410.15,0,300,300,0,1500,CGST & SGST,189,189,378,0,2478
12/08/2022,2723BKCEXP056317,IN-NL20221124042,5680974,2512.34,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056339,IN-HK20221201111,5858496,6350.64,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056369,IN-AE20221202058,5883973,4085.64,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056370,IN-AE20221202084,5890780,7061.13,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056371,IN-US20221201204,5884018,269974.1,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056372,IN-GB20221130087,5856137,123294.38,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056373,IN-AU20221202116,2902113,1247.56,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056374,IN-GB20221201224,5883318,132975.87,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056375,IN-AU20221201096,5854598,18285.13,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056376,IN-AU20221202110,2902138,11458.19,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056389,IN-GB20221203141,5934201,136777.37,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056390,IN-AU20221205037,5929929,39097.43,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056391,IN-NL20221202114,5902639,597.02,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056392,IN-GB20221202112,5902094,3494.72,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056394,IN-NL20221202103,5897389,48883.76,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056395,IN-US20221203140,5934360,251961.78,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056569,IN-AU20221206144,5977128,23355.11,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056570,IN-AU20221206140,5961223,1353.77,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056572,IN-NL20221206155,5977524,28299.14,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056573,IN-GB20221205059,5958606,74473.96,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056574,IN-HK20221206148,5966950,7144.73,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/09/2022,2723BKCEXP056576,IN-US20221205060,5958418,84862.27,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/12/2022,2723BKCEXP057015,IN-GB20221208001,6005611,74735.83,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/12/2022,2723BKCEXP057017,IN-AU20221208132,6011082,971.2,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
12/12/2022,2723BKCEXP057019,IN-AU20221207092,6002633,35713.91,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
