,NIVODA LLP,,01/04/2023  TO 30/09/2023,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Sr. No.,Out MAWB,Execution Date,HAWB #,PU Date,SHIPPER NAME,CONSIGNEE NAME,City,Dest. Site Country,Commodity, Customs Value $ USD,GRS WT,Air Frt Chrgs,Hawb Fees,Wt. Chg.,Val. Chg. ,CDC Charges,Handling charges,ACC Charges,EU /ETC CHANGES AIRLINE,Security Surcharges,Val Charges,Add Valuation,ASI Charges,Ser. Tax,Total Revenue INR
298,125 5602 4942,01/08/23,99013761547,01/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$157,144",9.43 KG,"4,600.00",,"12,750.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,"1,299.49",285.00,"5,029.65",32972.14
299,724 7115 6050,01/08/23,99013761552,01/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$150,886",7.15 KG,"3,400.00",,"11,700.00",8.00,,,500.00,900.00,200.00,500.00,"1,248.20",285.00,"3,373.42",22114.62
300,160 5872 9930,02/08/23,99013761710,02/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$2,542",0.50 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,20.68,285.00,794.46,5208.14
301,125 5602 4953,02/08/23,99013761730,02/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$114,321",8.26 KG,"4,600.00",,"11,250.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,945.46,285.00,"4,695.92",30784.38
302,724 7115 6116,02/08/23,99013761742,02/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$95,888",7.72 KG,"3,400.00",,"12,600.00",8.00,,,500.00,900.00,200.00,500.00,793.26,285.00,"3,453.53",22639.79
303,176 8240 6435,03/08/23,99013761960,03/08/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$6,830",0.78 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,56.25,285.00,"1,200.47",7869.72
304,125 5602 4964,03/08/23,99013761930,03/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$103,661",8.49 KG,"4,600.00",,"11,250.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,852.81,285.00,"4,679.25",30675.06
305,125 5602 4964,03/08/23,99013762004,03/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$54,352",6.80 KG,"4,600.00",,"9,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,446.67,285.00,"4,741.14",31080.81
306,160 5873 0162,04/08/23,99013762103,04/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$4,521",0.67 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,37.28,285.00,797.45,5227.73
308,724 7115 6175,04/08/23,99013762146,04/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$233,242",13.61 KG,"3,400.00",,"23,400.00",8.00,,,500.00,900.00,200.00,500.00,"1,931.76",285.00,"5,602.46",36727.22
309,724 7115 6352,05/08/23,99013762134,05/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$88,964",8.87 KG,"4,600.00",,"12,000.00",8.00,,"7,000.00",500.00,900.00,200.00,500.00,737.25,285.00,"4,811.44",31541.69
310,176 8240 6483,08/08/23,99013762507,07/08/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$4,540",0.82 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,37.28,285.00,"1,197.05",7847.33
311,160 5873 0346,07/08/23,99013762485,07/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$2,177",0.43 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,18.22,285.00,794.02,5205.24
312,125 5602 4975,07/08/23,99013762502,07/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$170,975",12.17 KG,"4,600.00",,"17,250.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,"1,416.52",285.00,"5,860.73",38420.25
313,724 7115 6562,08/08/23,99013762509,07/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$237,198",13.02 KG,"3,400.00",,"22,500.00",8.00,,,500.00,900.00,200.00,500.00,"1,964.90",285.00,"5,446.42",35704.32
314,125 5602 4986,08/08/23,99013762716,08/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$38,723",4.79 KG,"4,600.00",,"6,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,320.58,285.00,"4,178.44",27392.02
315,125 5602 4986,08/08/23,99013762723,08/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$84,703",7.37 KG,"4,600.00",,"9,750.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,701.63,285.00,"4,382.03",28726.66
316,724 7115 6562,08/08/23,99013762728,08/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$77,787",6.38 KG,"3,400.00",,"9,900.00",8.00,,,500.00,900.00,200.00,500.00,644.47,285.00,"2,940.74",19278.21
317,160 5873 0442,09/08/23,99013762880,09/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$14,678",1.03 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,121.77,285.00,902.66,5917.43
318,125 5602 5082,09/08/23,99013762909,09/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$100,966",7.47 KG,"4,600.00",,"9,750.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,836.66,285.00,"4,406.34",28886
319,724 7115 6595,09/08/23,99013762904,09/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$245,889",7.88 KG,"3,400.00",,"12,600.00",8.00,,,500.00,900.00,200.00,500.00,"2,036.97",285.00,"3,677.39",24107.36
320,176 8240 6590,10/08/23,99013763100,10/08/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$7,223",1.15 KG,"4,400.00",,750.00,8.00,,,500.00,720.00,200.00,500.00,59.64,285.00,"1,336.08",8758.72
321,125 5602 5093,10/08/23,99013763099,10/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$110,219",8.03 KG,"4,600.00",,"11,250.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,912.87,285.00,"4,690.06",30745.93
322,160 5873 0593,11/08/23,99013763359,11/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$15,263",1.12 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,127.18,285.00,903.63,5923.81
323,724 7115 6875,11/08/23,99013763376,11/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$101,046",6.10 KG,"4,600.00",,"8,250.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,839.58,285.00,"4,694.86",30777.44
325,724 7115 6901,11/08/23,99013763401,11/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$279,413",12.15 KG,"3,400.00",,"20,700.00",8.00,,,500.00,900.00,200.00,500.00,"2,322.55",285.00,"5,186.80",34002.35
326,160 5873 0674,14/08/23,99013763701,14/08/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$118,459",5.70 KG,"8,800.00","3,025.00","10,000.00",8.00,,"26,600.00",500.00,,200.00,500.00,985.05,285.00,"9,162.55",60065.6
327,176 8240 6645,16/08/23,99013763771,14/08/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$7,578",0.77 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,63.18,285.00,"1,201.71",7877.89
328,160 5873 0630,14/08/23,99013763736,14/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$23,628",2.53 KG,"2,900.00",,"2,000.00",8.00,,,500.00,,200.00,500.00,196.18,285.00,"1,186.05",7775.23
329,125 5602 5104,14/08/23,99013763699,14/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$156,626",12.68 KG,"4,600.00",,"18,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,301.76",285.00,"6,515.08",42709.84
331,724 7115 6945,14/08/23,99013763738,14/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$202,811",13.35 KG,"3,400.00",,"22,500.00",8.00,,,500.00,900.00,200.00,500.00,"1,685.80",285.00,"5,396.18",35374.98
332,160 5873 0700,16/08/23,99013763968,16/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$10,021",1.22 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,83.13,285.00,895.70,5871.83
333,176 8240 6656,17/08/23,99013764263,17/08/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$2,627",0.94 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,21.61,285.00,"1,194.23",7828.84
334,125 5602 5126,17/08/23,99013764277,17/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$302,588",18.11 KG,"4,600.00",,"26,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"2,515.40",285.00,"8,218.51",53876.91
335,160 5873 0980,18/08/23,99013764580,18/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$4,907",0.93 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,40.70,285.00,798.07,5231.77
337,724 7115 7380,19/08/23,99013764726,18/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$545,188",32.79 KG,"3,400.00",,"57,600.00",8.00,,,500.00,900.00,200.00,500.00,"4,528.81",285.00,"12,225.93",80147.74
338,724 7115 7332,19/08/23,99013764579,19/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$178,709",8.79 KG,"4,600.00",,"12,000.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,"1,484.41",285.00,"5,485.93",35963.34
339,176 8240 6774,19/08/23,99013765012,21/08/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$5,525",0.95 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,45.69,285.00,"1,198.56",7857.25
340,160 5873 1061,21/08/23,99013765036,21/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$1,610",0.60 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,13.29,285.00,793.13,5199.42
341,125 5602 5233,21/08/23,99013765056,21/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$182,245",12.12 KG,"4,600.00",,"17,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,513.48",285.00,"6,418.19",42074.67
342,724 7211 1690,22/08/23,99013765140,21/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$246,875",11.36 KG,"3,400.00",,"18,900.00",8.00,,,500.00,900.00,200.00,500.00,"2,050.92",285.00,"4,813.91",31557.83
343,125 5602 5244,22/08/23,99013765291,22/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$137,298",9.52 KG,"4,600.00",,"13,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,140.51",285.00,"5,676.03",37209.54
344,724 7211 1690,22/08/23,99013765283,22/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$180,077",7.69 KG,"3,400.00",,"12,600.00",8.00,,,500.00,900.00,200.00,500.00,"1,496.04",285.00,"3,580.03",23469.07
345,160 5873 1433,23/08/23,99013765460,23/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$14,990",1.14 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,124.60,285.00,903.17,5920.77
346,125 5602 5255,23/08/23,99013765520,23/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$88,977",8.60 KG,"4,600.00",,"12,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,739.30,285.00,"5,333.81",34966.11
347,724 7211 1734,23/08/23,99013765506,23/08/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$107,688",8.22 KG,"3,400.00",,"13,500.00",8.00,,,500.00,900.00,200.00,500.00,894.63,285.00,"3,633.77",23821.4
348,176 8240 6811,24/08/23,99013765682,24/08/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$2,881",0.89 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,24.09,285.00,"1,194.68",7831.77
349,125 5602 5266,24/08/23,99013765734,24/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$133,341",10.76 KG,"4,600.00",,"15,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,107.28",285.00,"5,940.07",38940.35
350,160 5873 1551,25/08/23,99013765935,25/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$8,706",0.69 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,71.91,285.00,803.68,5268.59
352,724 7211 1830,25/08/23,99013766017,25/08/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$329,992",16.87 KG,"3,400.00",,"28,800.00",8.00,,,500.00,900.00,200.00,500.00,"2,727.44",285.00,"6,717.68",44038.12
353,724 7211 1826,26/08/23,99013765995,26/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$83,073",7.87 KG,"4,600.00",,"10,500.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,686.82,285.00,"5,072.37",33252.19
354,176 8240 6936,28/08/23,99013766319,28/08/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$17,243",1.06 KG,"4,400.00",,750.00,8.00,,,500.00,720.00,200.00,500.00,142.16,285.00,"1,350.93",8856.09
355,160 5873 1665,28/08/23,99013766292,28/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$3,584",0.51 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,29.75,285.00,796.10,5218.85
356,125 5602 5270,28/08/23,99013766337,28/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$176,060",11.72 KG,"4,600.00",,"16,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,455.46",285.00,"6,272.74",41121.2
357,724 7211 2084,28/08/23,99013766332,28/08/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$215,046",16.62 KG,"3,400.00",,"28,800.00",8.00,,,500.00,900.00,200.00,500.00,"1,776.97",285.00,"6,546.59",42916.56
358,125 5602 5314,29/08/23,99013766558,29/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$86,119",6.51 KG,"4,600.00",,"9,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,711.61,285.00,"4,788.83",31393.44
359,724 7211 2110,29/08/23,99013766550,29/08/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$141,331",8.40 KG,"3,400.00",,"13,500.00",8.00,,,500.00,900.00,200.00,500.00,"1,167.84",285.00,"3,682.95",24143.79
360,160 5873 1864,30/08/23,99013766796,30/08/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$5,107",0.67 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,42.38,285.00,798.37,5233.75
361,125 5602 5325,30/08/23,99013766778,30/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$55,114",4.29 KG,"4,600.00",,"5,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,457.83,285.00,"4,068.15",26668.98
362,724 7211 2526,30/08/23,99013766788,30/08/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$146,345",8.30 KG,"3,400.00",,"13,500.00",8.00,,,500.00,900.00,200.00,500.00,"1,215.61",285.00,"3,691.55",24200.16
363,176 8262 9890,31/08/23,99013766886,31/08/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$10,909",1.25 KG,"4,400.00",,750.00,8.00,,,500.00,720.00,200.00,500.00,90.57,285.00,"1,341.64",8795.21
364,125 5602 5336,31/08/23,99013766901,31/08/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$55,974",4.48 KG,"4,600.00",,"5,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,465.31,285.00,"4,069.50",26677.81
365,160 7100 9783,02/09/23,99013767127,01/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$10,236",0.64 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,84.75,285.00,806.00,5283.75
366,724 7211 2246,02/09/23,99013767118,01/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$86,271",4.66 KG,"4,600.00",,"6,000.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,717.07,285.00,"4,267.81",27977.88
367,724 7211 2250,01/09/23,99013767112,01/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$341,110",12.64 KG,"3,400.00",,"21,600.00",8.00,,,500.00,900.00,200.00,500.00,"2,834.21",285.00,"5,440.90",35668.11
369,176 8262 9934,04/09/23,99013767573,04/09/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$16,728",3.81 KG,"4,400.00",,"4,500.00",8.00,,,500.00,720.00,200.00,500.00,138.76,285.00,"2,025.32",13277.08
370,160 7100 9864,04/09/23,99013767545,04/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$4,947",0.43 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,40.71,285.00,798.07,5231.78
371,125 5602 5340,04/09/23,99013767558,04/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$188,267",14.74 KG,"4,600.00",,"21,000.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,"1,564.59",285.00,"6,562.38",43019.97
372,125 5602 5406,05/09/23,99013767712,04/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$34,165",5.61 KG,"4,600.00",,"7,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,284.17,285.00,"4,441.89",29119.06
373,724 7211 5433,04/09/23,99013767561,04/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$313,813",18.95 KG,"3,400.00",,"32,400.00",8.00,,,500.00,900.00,200.00,500.00,"2,607.37",285.00,"7,344.07",48144.44
375,125 5602 5406,05/09/23,99013767761,05/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$107,729",6.17 KG,"4,600.00",,"8,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,894.88,285.00,"4,686.82",30724.7
376,724 7211 5503,05/09/23,99013767786,05/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$172,744",8.39 KG,"3,400.00",,"13,500.00",8.00,,,500.00,900.00,200.00,500.00,"1,434.97",285.00,"3,731.03",24459
377,160 7101 0225,06/09/23,99013767972,06/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$22,495",1.50 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,186.95,285.00,914.39,5994.34
378,160 7101 0225,06/09/23,99013767983,06/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Cut and Polished Diamonds,$13,0.28 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,,285.00,790.74,5183.74
379,125 5602 5410,06/09/23,99013767987,06/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$155,727",10.20 KG,"4,600.00",,"14,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,293.71",285.00,"5,838.63",38275.34
380,724 7211 5444,06/09/23,99013767989,06/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$152,110",8.95 KG,"3,400.00",,"14,400.00",8.00,,,500.00,900.00,200.00,500.00,"1,263.80",285.00,"3,862.22",25319.02
381,176 8262 9982,08/09/23,99013768238,07/09/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$5,521",0.80 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,45.64,285.00,"1,198.56",7857.2
382,125 5604 2372,08/09/23,99013768230,07/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$137,533",10.64 KG,"4,600.00",,"15,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,140.92",285.00,"5,946.13",38980.05
383,160 7101 0310,08/09/23,99013768346,08/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$5,287",0.68 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,43.98,285.00,798.66,5235.64
385,125 5604 2372,08/09/23,99013768425,08/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$55,440",4.91 KG,"4,600.00",,"6,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,459.69,285.00,"4,203.48",27556.17
386,724 7211 5875,08/09/23,99013768428,08/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$155,964",12.16 KG,"3,400.00",,"20,700.00",8.00,,,500.00,900.00,200.00,500.00,"1,294.43",285.00,"5,001.74",32789.17
387,176 8263 0096,11/09/23,99013768778,11/09/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$14,650",1.04 KG,"4,400.00",,750.00,8.00,,,500.00,720.00,200.00,500.00,121.14,285.00,"1,347.15",8831.29
388,160 7101 0365,11/09/23,99013768708,11/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$10,756",1.24 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,89.61,285.00,896.87,5879.48
389,125 5604 2383,11/09/23,99013768672,11/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$171,050",11.32 KG,"4,600.00",,"15,750.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,"1,419.72",285.00,"5,591.31",36654.03
390,724 7211 5890,11/09/23,99013768677,11/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$348,985",15.82 KG,"3,400.00",,"27,000.00",8.00,,,500.00,900.00,200.00,500.00,"2,895.86",285.00,"6,423.99",42112.85
391,125 5604 2394,12/09/23,99013769041,12/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$133,493",11.86 KG,"4,600.00",,"16,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,107.73",285.00,"6,210.15",40710.88
392,724 7211 6096,12/09/23,99013769056,12/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$296,227",15.34 KG,"3,400.00",,"26,100.00",8.00,,,500.00,900.00,200.00,500.00,"2,457.75",285.00,"6,183.14",40533.89
393,160 7101 0564,13/09/23,99013769311,13/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$17,693",1.33 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,146.87,285.00,907.18,5947.05
394,125 5604 2405,13/09/23,99013769345,13/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$105,752",11.50 KG,"4,600.00",,"15,750.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,877.89,285.00,"6,033.78",39554.67
395,724 7211 6251,13/09/23,99013769343,13/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$115,271",11.49 KG,"3,400.00",,"18,900.00",8.00,,,500.00,900.00,200.00,500.00,956.71,285.00,"4,616.95",30266.66
396,176 8263 0133,14/09/23,99013769614,14/09/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$8,537",1.16 KG,"4,400.00",,750.00,8.00,,,500.00,720.00,200.00,500.00,70.53,285.00,"1,338.04",8771.57
397,125 5604 2416,14/09/23,99013769592,14/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$90,319",7.28 KG,"4,600.00",,"9,750.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,749.27,285.00,"4,930.61",32322.88
398,160 7101 0730,15/09/23,99013769905,15/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$16,846",1.48 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,139.79,285.00,905.90,5938.69
399,724 7211 6343,16/09/23,99013769883,15/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$76,107",7.94 KG,"4,600.00",,"10,500.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,633.23,285.00,"5,062.72",33188.95
