Invoice #,Invoice Date,Paid Date,Balance Amount,Shipment Create Date,Shipper Company,Shp. Address,Shp. City,Shp. State,Shp. Zip/Postal Code,Shp. Country,Pickup Date,Pickup Company,PU Address,PU City,PU State,PU Zip/Postal ,PU Country,Delivery Company,Dlv. Address,Dlv. City,Dlv. State,Dlv. Zip/Postal ,Dlv. Country,HAWB #,Item #,P.O.#,MAWB #,Shippers Ref,Pick Up Invoice Number,Commodity,,Weight (LBs),Weight (KGs),Chrg. Weight (KGs),Liability,Liability Currency,Base Charge,Weight Charge,Valuation Charge,Security Charge,Fuel Charge,Other Charges,Tax Amount,Total,Currency Code,Invoicing Entity
2324219,31-Jul-2023,25-Aug-2023,0.00,21-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,21-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015422529,11015422529 11015422530 ,,724-7205-1081,,,CUT & POLISHED ,,1.63,0.74,0.74,"55,126",(USD) ,0.00,32.00,200.00,30.00,16.20,100.00,0.00,378.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324219,31-Jul-2023,25-Aug-2023,0.00,24-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,24-Jul-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015424585,11015424585 11015424586 ,,724-7205-1335,,,CUT & POLISHED ,,1.65,0.75,0.75,"12,472",(USD) ,0.00,32.00,200.00,30.00,16.20,100.00,0.00,378.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324219,31-Jul-2023,25-Aug-2023,0.00,26-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,26-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015429576,11015429576 11015429577 ,,724-7205-1560,,,CUT & POLISHED ,,1.26,0.57,0.57,"6,252",(USD) ,0.00,32.00,200.00,30.00,16.20,100.00,0.00,378.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324219,31-Jul-2023,25-Aug-2023,0.00,28-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,28-Jul-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015433372,11015433372 11015433373 ,,724-7205-1626,,,CUT & POLISHED ,,2.20,1.00,1.00,"40,704",(USD) ,0.00,32.00,200.00,30.00,16.20,100.00,0.00,378.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324881,11-Aug-2023,04-Sep-2023,0.00,01-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,01-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013761552,990110136283 ,,724-7115-6050,2878895,,Lab Grown Diamonds,,15.76,7.15,7.15,"150,886",(USD) ,85.00,0.00,90.53,25.00,0.00,35.00,0.00,235.53,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324881,11-Aug-2023,04-Sep-2023,0.00,02-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,02-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013761742,990110138512 ,,724-7115-6116,2905456,,Lab Grown Diamonds,,17.02,7.72,7.72,"95,888",(USD) ,85.00,0.00,57.53,25.00,0.00,35.00,0.00,202.53,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324881,11-Aug-2023,04-Sep-2023,0.00,04-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,04-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013762146,990110143202 ,,724-7115-6175,2956881,,Lab Grown Diamonds,,30.00,13.61,13.61,"233,242",(USD) ,85.00,0.00,139.95,25.00,0.00,35.00,0.00,284.95,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324881,11-Aug-2023,04-Sep-2023,0.00,07-Aug-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,07-Aug-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013762509,990110147472 ,,724-7115-6562,3016765,,Lab Grown Diamonds,,28.70,13.02,13.02,"237,198",(USD) ,85.00,0.00,142.32,25.00,0.00,35.00,0.00,287.32,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324881,11-Aug-2023,04-Sep-2023,0.00,08-Aug-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,08-Aug-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013762728,990110149900 ,,724-7115-6562,3046961,,Lab Grown Diamonds,,14.07,6.38,6.38,"77,787",(USD) ,85.00,0.00,46.67,25.00,0.00,35.00,0.00,191.67,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324881,11-Aug-2023,04-Sep-2023,0.00,03-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,03-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE9010B, BHARAT ",MUMBAI,MH,400051,IN,11015442300,11015442300 11015442301 ,,724-7209-4223,,,CUT & POLISHED ,,2.27,1.03,1.03,"80,191",(USD) ,0.00,48.00,200.00,30.00,16.20,100.00,0.00,394.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324881,11-Aug-2023,04-Sep-2023,0.00,04-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,04-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,New York City,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015444689,11015444689 ,,724-7209-4260,,,SYNTHETIC GEMS,,2.07,0.94,0.94,"34,618",(USD) ,0.00,0.00,90.00,0.00,0.00,100.00,0.00,190.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324881,11-Aug-2023,04-Sep-2023,0.00,07-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,07-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015446095,11015446095 11015446096 ,,724-7209-4525,,,CUT & POLISHED ,,2.01,0.91,0.91,"28,083",(USD) ,0.00,32.00,200.00,30.00,13.20,100.00,0.00,375.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,09-Aug-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,09-Aug-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013762904,990110151683 ,,724-7115-6595,3073967,,Lab Grown Diamonds,,17.37,7.88,7.88,"245,889",(USD) ,85.00,0.00,147.53,25.00,0.00,35.00,0.00,292.53,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,11-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013763401,990110157412 ,,724-7115-6901,3133510,,Lab Grown Diamonds,,26.79,12.15,12.15,"279,413",(USD) ,85.00,0.00,167.65,25.00,0.00,35.00,0.00,312.65,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,14-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,14-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013763738,990110161133 ,,724-7115-6945,3185224,,Lab Grown Diamonds,,29.43,13.35,13.35,"202,811",(USD) ,85.00,0.00,121.69,25.00,0.00,35.00,0.00,266.69,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,18-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,18-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013764726,990110172300 ,,724-7115-7380,3287659,,Lab Grown Diamonds,,72.29,32.79,32.79,"545,188",(USD) ,85.00,0.00,327.11,25.00,0.00,35.00,0.00,472.11,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,21-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,21-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013765140,990110177222 ,,724-7211-1690,3345721,,Lab Grown Diamonds,,25.04,11.36,11.36,"246,875",(USD) ,85.00,0.00,148.13,25.00,0.00,35.00,0.00,293.13,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,22-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,22-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013765283,990110178961 ,,724-7211-1690,3367708,,Lab Grown Diamonds,,16.95,7.69,7.69,"180,077",(USD) ,85.00,0.00,108.05,25.00,0.00,35.00,0.00,253.05,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,23-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,23-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013765506,990110181470 ,,724-7211-1734,3398348,,Lab Grown Diamonds,,18.12,8.22,8.22,"107,688",(USD) ,85.00,0.00,64.61,25.00,0.00,35.00,0.00,209.61,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,25-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,25-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,580 5TH AVENUE,NEW YORK,NY,10036,US,99013766017,990110187070 ,,724-7211-1830,3457491,,Lab Grown Diamonds,,37.19,16.87,16.87,"329,992",(USD) ,85.00,0.00,197.99,25.00,0.00,35.00,0.00,342.99,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,28-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,29-Aug-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,580 5TH AVENUE,NEW YORK,NY,10036,US,99013766332,990110190905 ,,724-7211-2084,3514773,,Lab Grown Diamonds,,36.64,16.62,16.62,"215,046",(USD) ,85.00,0.00,129.03,25.00,0.00,35.00,0.00,274.03,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,09-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,09-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015450484,11015450484 11015450485 ,,724-7209-4746,,,CUT & POLISHED ,,1.98,0.90,0.90,"41,442",(USD) ,0.00,32.00,200.00,30.00,13.20,100.00,0.00,375.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,11-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,11-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015453722,11015453722 11015453723 ,,724-7209-4783,,,CUT & POLISHED ,,1.01,0.46,0.46,"5,545",(USD) ,0.00,0.00,90.00,0.00,0.00,100.00,0.00,190.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,14-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,14-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015456194,11015456194 11015456195 ,,724-7209-4702,,,CUT & POLISHED ,,1.81,0.82,0.82,"17,055",(USD) ,0.00,32.00,200.00,30.00,13.20,100.00,0.00,375.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,16-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,16-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,New York City,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015459509,11015459509 11015459510 ,,724-7209-5063,,,CUT & POLISHED ,,1.59,0.72,0.72,"37,189",(USD) ,0.00,32.00,200.00,30.00,16.20,100.00,0.00,378.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,17-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,17-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,New York City,NY,10036,US,NIVODA LIMITED,100 Hatton Garden,London,GL,EC1N 8EX,GB,11015461670,11015461670 ,,932-4004-7022,,,CUT & POLISHED ,,0.62,0.28,0.28,"172,860",(USD) ,0.00,13.00,327.00,30.00,16.20,150.00,0.00,536.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,18-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,18-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,New York City,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015464141,11015464141 11015464142 ,,724-7225-4685,,,CUT & POLISHED ,,1.23,0.56,0.56,"62,377",(USD) ,0.00,0.00,90.00,0.00,0.00,100.00,0.00,190.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,21-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,21-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015467325,11015467325 11015467326 ,,724-7225-5024,,,CUT & POLISHED ,,1.54,0.70,0.70,"28,142",(USD) ,0.00,32.00,200.00,30.00,13.20,100.00,0.00,375.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,23-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,23-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015471047,11015471047 11015471048 ,,724-7225-5190,,,CUT & POLISHED ,,1.70,0.77,0.77,"15,551",(USD) ,0.00,32.00,200.00,30.00,13.20,100.00,0.00,375.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,25-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,25-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015475496,11015475496 11015475497 ,,724-7225-5256,,,CUT & POLISHED ,,1.23,0.56,0.56,"19,656",(USD) ,0.00,0.00,90.00,0.00,0.00,100.00,0.00,190.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2327105,31-Aug-2023,15-Sep-2023,0.00,28-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,28-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015478455,11015478455 ,,724-7225-5536,,,Lab Grown C&P Diamonds,,0.97,0.44,0.44,"6,148",(USD) ,0.00,16.00,200.00,30.00,16.20,100.00,0.00,362.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
821176,07-Aug-2023,15-Sep-2023,0.00,02-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,02-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,BRINKS (WINDOW ,580 5TH AVE,NEW YORK,NY,10036,US,11015439367,11015439367 11015439368 ,,,,,CUT & POLISHED ,,2.62,1.19,1.19,"80,191",(USD) ,0.00,155.29,0.00,0.00,0.00,0.00,0.00,155.29,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
821877,21-Aug-2023,15-Sep-2023,0.00,08-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,08-Aug-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,11015449074,11015449074 11015449075 ,,,,,SYNTHETIC GEMS,,1.34,0.61,0.61,"2,367",(USD) ,0.00,126.95,0.00,0.00,0.00,0.00,0.00,126.95,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
