CONBRN,CONBILLNO,CONBILLDATE,CONSHIPPER,CONCOSIGN,CONHAWBNO,CONHAWBDT,MAWB,CONMAWDT,TrackingNo,CONPRD1,CONPKGS,CONGRSWT,CONNETWT,CONSHPBILL,CONPORT,FREIGHT,OTHER,VALCHG,CONAGTFEE,CONCARRFEE,TOTAL,GST,ROUND OFF,AMOUNT DUE,CGSTAMT,SGSTAMT,IGSTAMT,UTGSTAMT,OCGSTAMT,OSGSTAMT,OIGSTAMT,OUTGSTAMT,FCGSTTAXRATE,CGST,FSGSTTAXRATE,SGST,FIGSTTAXRATE,IGST,FUTGSTTAXRATE,UTGST,ROUNDOFF,DISCOUNT,CONTOSHIP,SHIPPER,EXPRTNM,BILLTO,ServiceType,shipmentProductType,ShipmentDays,AIRLINECODE,AIRLINE,JOBNO,CIFVAL,CIFRS,GRNO,GRDT,ShipperPan,BillingPartyPanNo,IPSDDF,BLADD1,BLADD2,BLADD3,BLCITY,BLSTNAME,BLSTGSTSTATE,BLGSTNO,BLPANNO,BLCODE,BLPIN
BKC  ,2724BKCIPS002771,6/29/2023,N00691    ,N2828,IPS/K002761                   ,6/28/2023,02346111483,6/28/2023,780444070069,CUT & POLISHED LAB GROWN  DIAMONDS,1,2.72,65.5,2066112,VIC,13899,0,5246,0,5065,24210,4357.8,0,28568,0,0,911.7,0,0,0,0,0,0,0,0,0,18,3446.1,0,0,0.2,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE914431            ,48844.13,2622930,20230628074,6/28/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002772,6/29/2023,N00691    ,N2828,IPS/K002769                   ,6/28/2023,02346111483,6/28/2023,780444879219,CUT & POLISHED LAB GROWN DIAMONDS,1,0.91,5.23,2069742,VIC,11650,0,1119,0,1535,14304,2574.72,0,16879,0,0,276.3,0,0,0,0,0,0,0,0,0,18,2298.42,0,0,0.28,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE914450            ,10421.97,559660,WA20230628093,6/28/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002773,6/29/2023,N00691    ,W0800,IPS/K002773                   ,6/28/2023,02346111472,6/28/2023,"780445509059,2802",LAB GROWN CUT & POLISHED DIAMONDS,2,4.8,67.01,2071072,AMS,17599,0,0,0,8035,25634,4614.12,0,30248,0,0,1446.3,0,0,0,0,0,0,0,0,0,18,3167.82,0,0,-0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE914460            ,75913.1,6665170,WA 20230628097,6/28/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002774,6/29/2023,N00691    ,N2673,IPS/K002776                   ,6/28/2023,02346111472,6/28/2023,780445425203,LAB GROWN CUT & POLISHED DIAMONDS,1,0.58,1.5,2071973,NYC,9850,0,500,0,2267,12617,2271.06,0,14888,0,0,408.06,0,0,0,0,0,0,0,0,0,18,1863,0,0,-0.06,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE914464            ,450.45,36644,WA 20230628100,6/28/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002775,6/29/2023,N00691    ,N2848,IPS/K002779                   ,6/28/2023,02346111472,6/28/2023,780445373901,LAB GROWN CUT & POLISHED DIAMONDS,1,0.64,4.65,2072877,LON,10400,0,0,0,2347,12747,2294.46,0,15041,0,0,422.46,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.46,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE914476            ,673.24,68132,WA 20230628103,6/28/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002826,7/1/2023,N00691    ,W0800,IPS/K002808                   ,6/30/2023,02346111494,6/30/2023,"780544422965,4729",CUT & POLISHED DIAMONDS,2,5.91,99.75,2114994,AMS,17599,0,0,0,10780,28379,5108.22,0,33487,0,0,1940.4,0,0,0,0,0,0,0,0,0,18,3167.82,0,0,-0.22,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE914545            ,76769.74,6740383,WA20230629088,6/30/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002827,7/1/2023,N00691    ,N2828,IPS/K002832                   ,6/30/2023,02346111505,6/30/2023,"780544273835,4670",LAB GROWN CUT & POLISHED DIAMONDS,2,4.83,122.51,2122482,VIC,17999,0,0,0,8595,26594,4786.92,0,31381,0,0,1547.1,0,0,0,0,0,0,0,0,0,18,3239.82,0,0,0.08,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE914588            ,94443.76,5071630,WA 20230630049,6/30/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002828,7/1/2023,N00691    ,W0800,IPS/K002838                   ,6/30/2023,02346111494,6/30/2023,780544988035,CUT & POLISHED LAB GROWN DIAMONDS,1,2.44,30.65,2123440,AMS,15599,0,0,0,3973,19572,3522.96,0,23095,0,0,715.14,0,0,0,0,0,0,0,0,0,18,2807.82,0,0,0.04,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE914598            ,59812.01,5251494,WA20230630041,6/30/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002904,7/5/2023,N00691    ,W0800,IPS/K002861                   ,7/1/2023,02346256630,6/30/2023,780552348445,LAB GROWN CUT & POLISHED DIAMONDS,1,0.93,9.57,2136856,AMS,10400,0,0,0,1535,11935,2148.3,0,14083,0,0,276.3,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.3,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE914662            ,3023.23,265440,WA 20230630047,6/30/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002905,7/5/2023,N00691    ,N2828,IPS/K002864                   ,7/1/2023,02346256641,6/30/2023,780553044724,LAB GROWN CUT & POLISHED DIAMONDS,1,0.55,0.68,2137656,VIC,11650,0,0,0,2417,14067,2532.06,0,16599,0,0,435.06,0,0,0,0,0,0,0,0,0,18,2097,0,0,-0.06,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE914664            ,211.09,17172,WA 20230630021,6/30/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002906,7/5/2023,N00691    ,N2848,IPS/K002874                   ,7/1/2023,02346256630,6/30/2023,780554879381,LAB GROWN CUT & POLISHED DIAMONDS,1,0.95,11.91,2142424,LON,10400,0,0,0,3160,13560,2440.8,0,16001,0,0,568.8,0,0,0,0,0,0,0,0,0,18,1872,0,0,0.2,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE914690            ,3011.28,304742,WA-20230630036,6/30/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002907,7/5/2023,N00691    ,W0800,IPS/K002876                   ,7/1/2023,02346256630,6/30/2023,780589050617,CUT & POLISHED COLOURED  GEMTONES,1,0.9,5.25,2142657,AMS,10400,0,0,0,3160,13560,2440.8,0,16001,0,0,568.8,0,0,0,0,0,0,0,0,0,18,1872,0,0,0.2,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE914689            ,435.03,35390,WA 20230630062,6/30/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002908,7/5/2023,N00691    ,N2828,IPS/K002878                   ,7/1/2023,02346256641,7/1/2023,780589033717,LAB GROWN CUT & POLISHED DIAMONDS,1,1.33,22.52,2150051,VIC,11650,0,0,0,3300,14950,2691,0,17641,0,0,594,0,0,0,0,0,0,0,0,0,18,2097,0,0,0,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE914696            ,17600.06,962723,WA 20230630056,7/1/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002909,7/5/2023,N00691    ,N2673,IPS/K002879                   ,7/1/2023,02346256630,7/1/2023,780589251744,CUT & POLISHED DIAMONDS,1,0.53,1.05,2150136,NYC,9850,0,0,0,2267,12117,2181.06,0,14298,0,0,408.06,0,0,0,0,0,0,0,0,0,18,1773,0,0,-0.06,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE914694            ,765.06,62238,WA 20230630034,7/1/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002910,7/5/2023,N00691    ,W0800,IPS/K002917                   ,7/3/2023,02346256652,7/3/2023,"780623397299,7976",CUT & POLISHED LAB  GROWN DIAMONDS,2,5.56,107.9,2184965,AMS,17599,0,0,0,10780,28379,5108.22,0,33487,0,0,1940.4,0,0,0,0,0,0,0,0,0,18,3167.82,0,0,-0.22,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE914814            ,74567.62,6509753,WA20230703060,7/3/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002911,7/5/2023,N00691    ,N2848,IPS/K002924                   ,7/3/2023,02346256652,7/3/2023,780623936157,CUT & POLISHED LAB GROWN DIAMONDS,1,0.95,3.12,2186738,LON,10400,0,0,0,3160,13560,2440.8,0,16001,0,0,568.8,0,0,0,0,0,0,0,0,0,18,1872,0,0,0.2,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE914823            ,1149.6,117432,WA20230703070,7/3/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002912,7/5/2023,N00691    ,W0800,IPS/K002925                   ,7/3/2023,02346256652,7/3/2023,780624039310,LAB GROWN CUT & POLISHED DIAMONDS,1,1.5,17.79,2186563,AMS,12699,0,0,0,3160,15859,2854.62,0,18714,0,0,568.8,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.38,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE914821            ,29505.76,2575853,WA 20230703071,7/3/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002913,7/5/2023,N00691    ,N2828,IPS/K002947                   ,7/4/2023,02346256685,7/4/2023,780675510613,CUT & POLISHED LAB GROWN DIAMONDS,1,3.54,84.62,2209298,VIC,15999,0,0,0,6830,22829,4109.22,0,26938,0,0,1229.4,0,0,0,0,0,0,0,0,0,18,2879.82,0,0,-0.22,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE914887            ,64162.4,3509683,WA20230704027,7/4/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS002914,7/5/2023,N00691    ,W0800,IPS/K002952                   ,7/4/2023,02346256674,7/4/2023,780675709394,CUT & POLISHED LAB GROWN DIAMONDS,1,2.9,42.05,2211022,AMS,15599,0,0,0,4785,20384,3669.12,0,24053,0,0,861.3,0,0,0,0,0,0,0,0,0,18,2807.82,0,0,-0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE914910            ,62544.68,5460151,WA20230704007,7/4/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003028,7/11/2023,N00691    ,N2828,IPS/K002980                   ,7/5/2023,02346256700,7/5/2023,780696488134,LAB GROWN CUT & POLISHED DIAMONDS,1,2.27,47.31,2236230,VIC,13899,0,0,0,4183,18082,3254.76,0,21337,0,0,752.94,0,0,0,0,0,0,0,0,0,18,2501.82,0,0,0.24,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE914995            ,27385.08,1497964,WA 20230705017,7/5/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003029,7/11/2023,N00691    ,W0800,IPS/K002982                   ,7/5/2023,02346256696,7/5/2023,780696952159,CUT & POLISHED DIAMONDS,1,2.95,49.18,2237995,AMS,15599,0,0,0,4785,20384,3669.12,0,24053,0,0,861.3,0,0,0,0,0,0,0,0,0,18,2807.82,0,0,-0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE915003            ,68538.22,5983387,WA 20230705031,7/5/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003030,7/11/2023,N00691    ,N2848,IPS/K002988                   ,7/5/2023,02346256696,7/5/2023,780697490770,CUT & POLISHED DIAMONDS,1,0.79,4.36,2239655,LON,10400,0,0,0,3160,13560,2440.8,0,16001,0,0,568.8,0,0,0,0,0,0,0,0,0,18,1872,0,0,0.2,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE915013            ,658.07,67222,WA 20230705042,7/5/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003031,7/11/2023,N00691    ,N2828,IPS/K003009                   ,7/6/2023,02346256722,7/6/2023,"780756528726,9527",LAB GROWN CUT & POLISHED DIAMONDS,2,4.65,93.67,2260095,VIC,15999,0,0,0,11205,27204,4896.72,0,32101,0,0,2016.9,0,0,0,0,0,0,0,0,0,18,2879.82,0,0,0.28,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE915093            ,63652.02,3481765,WA 20230706034,7/6/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003032,7/11/2023,N00691    ,W0800,IPS/K003015                   ,7/6/2023,02346256711,7/6/2023,780756645982,CUT & POLISHED  LAB GROWN DIAMONDS,1,3.81,60.54,2262102,AMS,17599,0,0,0,6410,24009,4321.62,0,28331,0,0,1153.8,0,0,0,0,0,0,0,0,0,18,3167.82,0,0,0.38,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE915113            ,76897.35,6713139,WA20230706049,7/6/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003033,7/11/2023,N00691    ,N2848,IPS/K003025                   ,7/6/2023,02346256711,7/6/2023,780757566594,CUT & POLISHED LAB GROWN DIAMONDS,1,0.83,4.13,2264712,LON,10400,0,0,0,2347,12747,2294.46,0,15041,0,0,422.46,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.46,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE915129            ,1055.92,107862,WA202730706065,7/6/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003034,7/11/2023,N00691    ,N2828,IPS/K003063                   ,7/7/2023,02346256733,7/7/2023,780809302897,CUT & POLISHED LAB GROWN DIAMONDS,1,2.9,52.72,2292937,VIC,13899,0,0,0,5065,18964,3413.52,0,22378,0,0,911.7,0,0,0,0,0,0,0,0,0,18,2501.82,0,0,0.48,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE91565             ,34875.11,1907669,WA202307040,7/7/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003035,7/11/2023,N00691    ,W0800,IPS/K003074                   ,7/7/2023,02346256744,7/7/2023,"780810135658,5408",LAB GROWN CUT & POLISHED DIAMONDS,2,5.14,75.54,2291356,AMS,17599,0,0,0,9855,27454,4941.72,0,32396,0,0,1773.9,0,0,0,0,0,0,0,0,0,18,3167.82,0,0,0.28,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE915252            ,71921.46,6278743,WA 20230707071,7/7/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003036,7/11/2023,N00691    ,N2828,IPS/K003084                   ,7/7/2023,02346256733,7/7/2023,780810853038,CUT & POLISHED DIAMONDS,1,0.87,1.03,2292918,VIC,11650,0,500,0,2417,14567,2622.06,0,17189,0,0,435.06,0,0,0,0,0,0,0,0,0,18,2187,0,0,-0.06,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE915275            ,646.82,35381,WA20230707078,7/7/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003037,7/11/2023,N00691    ,N2673,IPS/K003085                   ,7/7/2023,02346256744,7/7/2023,780810825347,CUT & POLISHED LAB GROWN DIAMONDS,1,0.81,8.52,2292922,NYC,9850,0,0,0,4465,14315,2576.7,0,16892,0,0,803.7,0,0,0,0,0,0,0,0,0,18,1773,0,0,0.3,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE915267            ,7232.46,588361,WA20230707076,7/7/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003211,7/16/2023,N00691    ,W0800,IPS/K003023                   ,7/14/2023,02346255554,7/13/2023,780757467852,LAB GROWN CUT & POLISHED DIAMONDS,1,0.87,5.39,2263453,AMS,10400,0,0,0,2347,12747,2294.46,0,15041,0,0,422.46,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.46,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE915124            ,2262.09,197480,WA 20230706054,7/6/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003212,7/16/2023,N00691    ,W0800,IPS/K003095                   ,7/11/2023,02346256755,7/10/2023,780889616395,LAB GROWN CUT & POLISHED DIAMONDS,1,3,42.98,2342153,AMS,17599,0,0,0,4785,22384,4029.12,0,26413,0,0,861.3,0,0,0,0,0,0,0,0,0,18,3167.82,0,0,-0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE915321            ,80127.68,6995146,WA 20230708048,7/10/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003213,7/16/2023,N00691    ,W0800,IPS/K003113                   ,7/11/2023,02346256755,7/10/2023,"780891985121,6091",LAB GROWN CUT & POLISHED DIAMONDS,2,4.75,71.77,2345500,AMS,15599,0,0,0,8035,23634,4254.12,0,27888,0,0,1446.3,0,0,0,0,0,0,0,0,0,18,2807.82,0,0,-0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE915374            ,60737.57,5302390,WA 20230710018,7/10/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003214,7/16/2023,N00691    ,N2848,IPS/K003132                   ,7/11/2023,02346256755,7/10/2023,780894249903,LAB GROWN CUT & POLISHED DIAMONDS,1,0.72,8.21,2347695,LON,10400,0,0,0,1535,11935,2148.3,0,14083,0,0,276.3,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.3,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE915397            ,3192.7,326134,WA 20230710024,7/10/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003215,7/16/2023,N00691    ,W0800,IPS/K003133                   ,7/11/2023,02346256755,7/10/2023,780894113748,LAB GROWN CUT & POLISHED DIAMONDS,1,0.6,2.96,2346782,AMS,10400,0,0,0,1535,11935,2148.3,0,14083,0,0,276.3,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.3,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE915394            ,709.73,61959,WA 20230710023,7/10/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003216,7/16/2023,N00691    ,N2828,IPS/K003165                   ,7/11/2023,02346256766,7/11/2023,780954475309,LAB GROWN CUT & POLISHED DIAMONDS,1,2.72,61.38,2361659,VIC,13899,0,0,0,5065,18964,3413.52,0,22378,0,0,911.7,0,0,0,0,0,0,0,0,0,18,2501.82,0,0,0.48,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE915498            ,33465.85,1830582,WA 20230711039,7/11/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003217,7/16/2023,N00691    ,N2828,IPS/K003187                   ,7/12/2023,02346255521,7/12/2023,781010855193,CUT & POLISHED DIAMONDS,1,3.2,86.02,2386840,VIC,15999,0,0,0,5947,21946,3950.28,0,25896,0,0,1070.46,0,0,0,0,0,0,0,0,0,18,2879.82,0,0,-0.28,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE915615            ,68383.25,3740564,WA20230712031,7/12/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
